sample_id,label,source_dataset,label_type,latitude,longitude,acquisition_time,firms_observation_id,cloud_cover,industrial_distance_km,osm_industrial_type,bands,image_path,quality,notes
ind_seed_0243,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.302,72.842,2026-09-06T05:12:00Z,,9.4,0.5,chemical_petrochemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0243.npz,GOOD,Industrial benchmark candidate: Hazira Industrial Hub (chemical_petrochemical at 0.5 km)
ind_seed_0244,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,17.822,83.372,2026-09-06T05:12:00Z,,11.6,0.65,metallurgy_port,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0244.npz,GOOD,Industrial benchmark candidate: Visakhapatnam Steel & Industrial Zone (metallurgy_port at 0.65 km)
ind_seed_0245,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,13.352,80.452,2026-09-06T05:12:00Z,,13.8,0.8,petrochemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0245.npz,GOOD,Industrial benchmark candidate: Manali Petrochemical Complex Chennai (petrochemical at 0.8 km)
ind_seed_0246,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,24.392,82.862,2026-09-06T05:12:00Z,,16.0,0.95,power_plant,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0246.npz,GOOD,Industrial benchmark candidate: Singrauli Super Thermal Power & Coal Belt (power_plant at 0.95 km)
ind_seed_0247,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,22.412,85.052,2026-09-06T05:12:00Z,,18.2,1.1,steel_works,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0247.npz,GOOD,Industrial benchmark candidate: Rourkela Steel Complex (steel_works at 1.1 km)
ind_seed_0248,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.902,72.772,2026-09-06T05:12:00Z,,20.4,1.25,chemical_storage,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0248.npz,GOOD,Industrial benchmark candidate: Dahej Petroleum & Chemical SEZ (chemical_storage at 1.25 km)
ind_seed_0249,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,20.562,73.102,2026-09-06T05:12:00Z,,22.6,1.4,manufacturing_chemical,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0249.npz,GOOD,Industrial benchmark candidate: Vapi GIDC Chemical Estate (manufacturing_chemical at 1.4 km)
ind_seed_0250,INDUSTRIAL_FIRE,FIRMS_OSM_INDUSTRIAL_WEAK,WEAK_LABEL,21.032,85.292,2026-09-06T05:12:00Z,,24.8,1.55,aluminum_smelter,"B02,B03,B04,B08,B11,B12",samples/ind_seed_0250.npz,GOOD,Industrial benchmark candidate: Angul Industrial Smelter (aluminum_smelter at 1.55 km)
nf_fore_0001,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,21.1242,70.8242,2026-09-06T05:20:00Z,,2.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0001.npz,GOOD,"Non-fire background sample: Gir Forest Gujarat (forest, Gujarat)"
nf_fore_0002,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,11.13,76.45,2026-09-06T05:20:00Z,,4.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0002.npz,GOOD,"Non-fire background sample: Silent Valley Kerala (forest, Kerala)"
nf_fore_0003,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,22.3345,80.6115,2026-09-06T05:20:00Z,,7.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0003.npz,GOOD,"Non-fire background sample: Kanha National Park Madhya Pradesh (forest, Madhya Pradesh)"
nf_mang_0004,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,21.9497,89.1833,2026-09-06T05:20:00Z,,9.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_mang_0004.npz,GOOD,"Non-fire background sample: Sundarbans Delta West Bengal (mangrove_forest, West Bengal)"
nf_wetl_0005,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,26.5775,93.1711,2026-09-06T05:20:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wetl_0005.npz,GOOD,"Non-fire background sample: Kaziranga National Park Assam (wetland_forest, Assam)"
nf_agri_0006,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,30.901,75.8573,2026-09-06T05:20:00Z,,14.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0006.npz,GOOD,"Non-fire background sample: Ludhiana Agricultural Belt Punjab (agricultural, Punjab)"
nf_agri_0007,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,16.7107,81.6358,2026-09-06T05:20:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0007.npz,GOOD,"Non-fire background sample: Godavari Delta Farmlands Andhra Pradesh (agricultural, Andhra Pradesh)"
nf_agri_0008,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,29.6857,76.9905,2026-09-06T05:20:00Z,,19.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0008.npz,GOOD,"Non-fire background sample: Karnal Rice-Wheat Belt Haryana (agricultural, Haryana)"
nf_agri_0009,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,10.787,79.1378,2026-09-06T05:20:00Z,,22.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0009.npz,GOOD,"Non-fire background sample: Thanjavur Cauvery Delta Tamil Nadu (agricultural, Tamil Nadu)"
nf_agri_0010,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,20.9374,77.7796,2026-09-06T05:20:00Z,,24.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0010.npz,GOOD,"Non-fire background sample: Vidarbha Agricultural Basin Maharashtra (agricultural, Maharashtra)"
nf_urba_0011,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.8452,77.6602,2026-09-06T05:20:00Z,,27.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0011.npz,GOOD,"Non-fire background sample: Bengaluru Electronic City Karnataka (urban, Karnataka)"
nf_urba_0012,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,17.4435,78.3772,2026-09-06T05:20:00Z,,29.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0012.npz,GOOD,"Non-fire background sample: Hyderabad HITEC City Telangana (urban, Telangana)"
nf_urba_0013,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,18.5913,73.7389,2026-09-06T05:20:00Z,,32.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0013.npz,ACCEPTABLE,"Non-fire background sample: Pune IT Park Hinjawadi Maharashtra (urban, Maharashtra)"
nf_urba_0014,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,28.628,77.3649,2026-09-06T05:20:00Z,,34.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0014.npz,ACCEPTABLE,"Non-fire background sample: Noida Sector 62 Uttar Pradesh (urban, Uttar Pradesh)"
nf_urba_0015,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.0338,72.5085,2026-09-06T05:20:00Z,,37.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0015.npz,ACCEPTABLE,"Non-fire background sample: Ahmedabad SG Highway Gujarat (urban, Gujarat)"
nf_indu_0016,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.9699,79.9431,2026-09-06T05:20:00Z,,39.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0016.npz,ACCEPTABLE,"Non-fire background sample: Sriperumbudur Industrial Corridor Tamil Nadu (industrial_surroundings, Tamil Nadu)"
nf_indu_0017,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,22.9868,72.3807,2026-09-06T05:20:00Z,,42.0,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0017.npz,ACCEPTABLE,"Non-fire background sample: Sanand Automotive Hub Gujarat (industrial_surroundings, Gujarat)"
nf_indu_0018,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,22.6148,75.6888,2026-09-06T05:20:00Z,,44.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0018.npz,ACCEPTABLE,"Non-fire background sample: Pithampur Industrial Area Madhya Pradesh (industrial_surroundings, Madhya Pradesh)"
nf_wate_0019,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,19.7167,85.3167,2026-09-06T05:20:00Z,,2.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0019.npz,GOOD,"Non-fire background sample: Chilika Lake Odisha (water_body, Odisha)"
nf_arid_0020,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,26.9157,70.9083,2026-09-06T05:20:00Z,,4.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0020.npz,GOOD,"Non-fire background sample: Thar Desert Jaisalmer Rajasthan (arid_desert, Rajasthan)"
nf_wate_0021,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,9.61,76.4,2026-09-06T05:20:00Z,,7.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0021.npz,GOOD,"Non-fire background sample: Vembanad Lake Kerala (water_body, Kerala)"
nf_arid_0022,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.8333,70.5,2026-09-06T05:20:00Z,,9.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0022.npz,GOOD,"Non-fire background sample: Rann of Kutch Salt Marsh Gujarat (arid_salt_marsh, Gujarat)"
nf_fore_0023,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,21.1362,70.8122,2026-09-06T05:20:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0023.npz,GOOD,"Non-fire background sample: Gir Forest Gujarat (forest, Gujarat)"
nf_fore_0024,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,11.118,76.438,2026-09-06T05:20:00Z,,14.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0024.npz,GOOD,"Non-fire background sample: Silent Valley Kerala (forest, Kerala)"
nf_fore_0025,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,22.3465,80.6235,2026-09-06T05:20:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0025.npz,GOOD,"Non-fire background sample: Kanha National Park Madhya Pradesh (forest, Madhya Pradesh)"
nf_mang_0026,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,21.9377,89.1953,2026-09-06T05:20:00Z,,19.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_mang_0026.npz,GOOD,"Non-fire background sample: Sundarbans Delta West Bengal (mangrove_forest, West Bengal)"
nf_wetl_0027,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,26.5895,93.1591,2026-09-06T05:20:00Z,,22.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wetl_0027.npz,GOOD,"Non-fire background sample: Kaziranga National Park Assam (wetland_forest, Assam)"
nf_agri_0028,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,30.889,75.8453,2026-09-06T05:20:00Z,,24.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0028.npz,GOOD,"Non-fire background sample: Ludhiana Agricultural Belt Punjab (agricultural, Punjab)"
nf_agri_0029,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,16.7227,81.6478,2026-09-06T05:20:00Z,,27.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0029.npz,GOOD,"Non-fire background sample: Godavari Delta Farmlands Andhra Pradesh (agricultural, Andhra Pradesh)"
nf_agri_0030,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,29.6737,77.0025,2026-09-06T05:20:00Z,,29.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0030.npz,GOOD,"Non-fire background sample: Karnal Rice-Wheat Belt Haryana (agricultural, Haryana)"
nf_agri_0031,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,10.799,79.1258,2026-09-06T05:20:00Z,,32.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0031.npz,ACCEPTABLE,"Non-fire background sample: Thanjavur Cauvery Delta Tamil Nadu (agricultural, Tamil Nadu)"
nf_agri_0032,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,20.9254,77.7676,2026-09-06T05:20:00Z,,34.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0032.npz,ACCEPTABLE,"Non-fire background sample: Vidarbha Agricultural Basin Maharashtra (agricultural, Maharashtra)"
nf_urba_0033,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.8572,77.6722,2026-09-06T05:20:00Z,,37.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0033.npz,ACCEPTABLE,"Non-fire background sample: Bengaluru Electronic City Karnataka (urban, Karnataka)"
nf_urba_0034,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,17.4315,78.3892,2026-09-06T05:20:00Z,,39.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0034.npz,ACCEPTABLE,"Non-fire background sample: Hyderabad HITEC City Telangana (urban, Telangana)"
nf_urba_0035,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,18.6033,73.7269,2026-09-06T05:20:00Z,,42.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0035.npz,ACCEPTABLE,"Non-fire background sample: Pune IT Park Hinjawadi Maharashtra (urban, Maharashtra)"
nf_urba_0036,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,28.616,77.3529,2026-09-06T05:20:00Z,,44.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0036.npz,ACCEPTABLE,"Non-fire background sample: Noida Sector 62 Uttar Pradesh (urban, Uttar Pradesh)"
nf_urba_0037,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.0458,72.5205,2026-09-06T05:20:00Z,,2.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0037.npz,GOOD,"Non-fire background sample: Ahmedabad SG Highway Gujarat (urban, Gujarat)"
nf_indu_0038,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.9579,79.9551,2026-09-06T05:20:00Z,,4.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0038.npz,GOOD,"Non-fire background sample: Sriperumbudur Industrial Corridor Tamil Nadu (industrial_surroundings, Tamil Nadu)"
nf_indu_0039,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,22.9988,72.3687,2026-09-06T05:20:00Z,,7.0,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0039.npz,GOOD,"Non-fire background sample: Sanand Automotive Hub Gujarat (industrial_surroundings, Gujarat)"
nf_indu_0040,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,22.6028,75.6768,2026-09-06T05:20:00Z,,9.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0040.npz,GOOD,"Non-fire background sample: Pithampur Industrial Area Madhya Pradesh (industrial_surroundings, Madhya Pradesh)"
nf_wate_0041,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,19.7287,85.3287,2026-09-06T05:20:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0041.npz,GOOD,"Non-fire background sample: Chilika Lake Odisha (water_body, Odisha)"
nf_arid_0042,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,26.9037,70.9203,2026-09-06T05:20:00Z,,14.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0042.npz,GOOD,"Non-fire background sample: Thar Desert Jaisalmer Rajasthan (arid_desert, Rajasthan)"
nf_wate_0043,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,9.622,76.388,2026-09-06T05:20:00Z,,17.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0043.npz,GOOD,"Non-fire background sample: Vembanad Lake Kerala (water_body, Kerala)"
nf_arid_0044,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.8213,70.488,2026-09-06T05:20:00Z,,19.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0044.npz,GOOD,"Non-fire background sample: Rann of Kutch Salt Marsh Gujarat (arid_salt_marsh, Gujarat)"
nf_fore_0045,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,21.1482,70.8482,2026-09-06T05:20:00Z,,22.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0045.npz,GOOD,"Non-fire background sample: Gir Forest Gujarat (forest, Gujarat)"
nf_fore_0046,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,11.106,76.474,2026-09-06T05:20:00Z,,24.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0046.npz,GOOD,"Non-fire background sample: Silent Valley Kerala (forest, Kerala)"
nf_fore_0047,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,22.3585,80.5875,2026-09-06T05:20:00Z,,27.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0047.npz,GOOD,"Non-fire background sample: Kanha National Park Madhya Pradesh (forest, Madhya Pradesh)"
nf_mang_0048,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,21.9257,89.1593,2026-09-06T05:20:00Z,,29.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_mang_0048.npz,GOOD,"Non-fire background sample: Sundarbans Delta West Bengal (mangrove_forest, West Bengal)"
nf_wetl_0049,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,26.6015,93.1951,2026-09-06T05:20:00Z,,32.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wetl_0049.npz,ACCEPTABLE,"Non-fire background sample: Kaziranga National Park Assam (wetland_forest, Assam)"
nf_agri_0050,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,30.877,75.8813,2026-09-06T05:20:00Z,,34.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0050.npz,ACCEPTABLE,"Non-fire background sample: Ludhiana Agricultural Belt Punjab (agricultural, Punjab)"
nf_agri_0051,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,16.7347,81.6118,2026-09-06T05:20:00Z,,37.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0051.npz,ACCEPTABLE,"Non-fire background sample: Godavari Delta Farmlands Andhra Pradesh (agricultural, Andhra Pradesh)"
nf_agri_0052,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,29.6617,76.9665,2026-09-06T05:20:00Z,,39.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0052.npz,ACCEPTABLE,"Non-fire background sample: Karnal Rice-Wheat Belt Haryana (agricultural, Haryana)"
nf_agri_0053,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,10.811,79.1618,2026-09-06T05:20:00Z,,42.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0053.npz,ACCEPTABLE,"Non-fire background sample: Thanjavur Cauvery Delta Tamil Nadu (agricultural, Tamil Nadu)"
nf_agri_0054,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,20.9134,77.8036,2026-09-06T05:20:00Z,,44.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0054.npz,ACCEPTABLE,"Non-fire background sample: Vidarbha Agricultural Basin Maharashtra (agricultural, Maharashtra)"
nf_urba_0055,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.8692,77.6362,2026-09-06T05:20:00Z,,2.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0055.npz,GOOD,"Non-fire background sample: Bengaluru Electronic City Karnataka (urban, Karnataka)"
nf_urba_0056,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,17.4195,78.3532,2026-09-06T05:20:00Z,,4.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0056.npz,GOOD,"Non-fire background sample: Hyderabad HITEC City Telangana (urban, Telangana)"
nf_urba_0057,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,18.6153,73.7629,2026-09-06T05:20:00Z,,7.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0057.npz,GOOD,"Non-fire background sample: Pune IT Park Hinjawadi Maharashtra (urban, Maharashtra)"
nf_urba_0058,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,28.604,77.3889,2026-09-06T05:20:00Z,,9.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0058.npz,GOOD,"Non-fire background sample: Noida Sector 62 Uttar Pradesh (urban, Uttar Pradesh)"
nf_urba_0059,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.0578,72.4845,2026-09-06T05:20:00Z,,12.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_urba_0059.npz,GOOD,"Non-fire background sample: Ahmedabad SG Highway Gujarat (urban, Gujarat)"
nf_indu_0060,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,12.9459,79.9191,2026-09-06T05:20:00Z,,14.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0060.npz,GOOD,"Non-fire background sample: Sriperumbudur Industrial Corridor Tamil Nadu (industrial_surroundings, Tamil Nadu)"
nf_indu_0061,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.0108,72.4047,2026-09-06T05:20:00Z,,17.0,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0061.npz,GOOD,"Non-fire background sample: Sanand Automotive Hub Gujarat (industrial_surroundings, Gujarat)"
nf_indu_0062,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,22.5908,75.7128,2026-09-06T05:20:00Z,,19.5,0.5,non_burning_industrial,"B02,B03,B04,B08,B11,B12",samples/nf_indu_0062.npz,GOOD,"Non-fire background sample: Pithampur Industrial Area Madhya Pradesh (industrial_surroundings, Madhya Pradesh)"
nf_wate_0063,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,19.7407,85.2927,2026-09-06T05:20:00Z,,22.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0063.npz,GOOD,"Non-fire background sample: Chilika Lake Odisha (water_body, Odisha)"
nf_arid_0064,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,26.8917,70.8843,2026-09-06T05:20:00Z,,24.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0064.npz,GOOD,"Non-fire background sample: Thar Desert Jaisalmer Rajasthan (arid_desert, Rajasthan)"
nf_wate_0065,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,9.634,76.424,2026-09-06T05:20:00Z,,27.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wate_0065.npz,GOOD,"Non-fire background sample: Vembanad Lake Kerala (water_body, Kerala)"
nf_arid_0066,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,23.8093,70.524,2026-09-06T05:20:00Z,,29.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_arid_0066.npz,GOOD,"Non-fire background sample: Rann of Kutch Salt Marsh Gujarat (arid_salt_marsh, Gujarat)"
nf_fore_0067,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,21.1602,70.7882,2026-09-06T05:20:00Z,,32.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0067.npz,ACCEPTABLE,"Non-fire background sample: Gir Forest Gujarat (forest, Gujarat)"
nf_fore_0068,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,11.094,76.414,2026-09-06T05:20:00Z,,34.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0068.npz,ACCEPTABLE,"Non-fire background sample: Silent Valley Kerala (forest, Kerala)"
nf_fore_0069,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,GROUND_TRUTH,22.3705,80.6475,2026-09-06T05:20:00Z,,37.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_fore_0069.npz,ACCEPTABLE,"Non-fire background sample: Kanha National Park Madhya Pradesh (forest, Madhya Pradesh)"
nf_mang_0070,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,21.9137,89.2193,2026-09-06T05:20:00Z,,39.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_mang_0070.npz,ACCEPTABLE,"Non-fire background sample: Sundarbans Delta West Bengal (mangrove_forest, West Bengal)"
nf_wetl_0071,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,26.6135,93.1351,2026-09-06T05:20:00Z,,42.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_wetl_0071.npz,ACCEPTABLE,"Non-fire background sample: Kaziranga National Park Assam (wetland_forest, Assam)"
nf_agri_0072,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,30.865,75.8213,2026-09-06T05:20:00Z,,44.5,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0072.npz,ACCEPTABLE,"Non-fire background sample: Ludhiana Agricultural Belt Punjab (agricultural, Punjab)"
nf_agri_0073,NON_FIRE,DIVERSE_GEOGRAPHIC_BACKGROUND,WEAK_LABEL,16.7467,81.6718,2026-09-06T05:20:00Z,,2.0,,,"B02,B03,B04,B08,B11,B12",samples/nf_agri_0073.npz,GOOD,"Non-fire background sample: Godavari Delta Farmlands Andhra Pradesh (agricultural, Andhra Pradesh)"
